,path,exp,run,subset
537,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0225.cxi,cxilt5917,225,train
538,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0102.cxi,cxim1416,102,train
539,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0311.cxi,cxilr2316,311,train
540,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0114.cxi,cxils9717,114,train
541,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0181.cxi,cxilr2816,181,train
542,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr6716_0129.cxi,cxilr6716,129,train
543,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0358.cxi,cxilt4317,358,train
544,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0201.cxi,cxilr2316,201,train
545,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0305.cxi,cxilr2316,305,train
546,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0268.cxi,cxilr2316,268,train
547,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0006.cxi,cxilu1817,6,train
548,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0293.cxi,cxilt4317,293,train
549,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0263.cxi,cxilr2316,263,train
550,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0161.cxi,cxilr2816,161,train
551,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0041.cxi,cxim1416,41,train
552,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0260.cxi,cxilr2316,260,train
553,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0078.cxi,cxils8317,78,train
554,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0113.cxi,cxim1416,113,train
555,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0076.cxi,cxilr2816,76,train
556,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0010.cxi,cxip14117,10,train
557,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0047.cxi,cxilr2816,47,train
558,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0425.cxi,cxilr8416,425,train
559,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0125.cxi,cxim1416,125,train
560,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0005.cxi,cxilu1817,5,train
561,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0035.cxi,cxip14117,35,train
562,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0154.cxi,cxils8717,154,train
563,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0078.cxi,cxilt5917,78,train
564,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0239.cxi,cxilr2816,239,train
565,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0181.cxi,cxilr2316,181,train
566,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0043.cxi,cxip14117,43,train
567,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0022.cxi,cxic0515,22,train
568,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0194.cxi,cxilr2816,194,train
569,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0012.cxi,cxig0715,12,train
570,/reg/data/ana03/scratch/yoon82/autosfx/output/cxi10416_0009.cxi,cxi10416,9,train
571,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0377.cxi,cxil8416,377,train
572,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0011.cxi,cxic0515,11,train
573,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0097.cxi,cxilt5917,97,train
574,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0053.cxi,cxils9717,53,train
575,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0096.cxi,cxilt4317,96,train
576,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0092.cxi,cxim1416,92,train
577,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0252.cxi,cxilr8416,252,train
578,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0180.cxi,cxilt5917,180,train
579,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0162.cxi,cxilr2316,162,train
580,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu4517_0036.cxi,cxilu4517,36,train
581,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0016.cxi,cxilp9515,16,train
582,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim7216_0028.cxi,cxim7216,28,train
583,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0014.cxi,cxil8416,14,train
584,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0006.cxi,cxilt5917,6,train
585,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0085.cxi,cxils8317,85,train
586,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0195.cxi,cxils9717,195,train
587,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0016.cxi,cxils9717,16,train
588,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil5316_0009.cxi,cxil5316,9,train
589,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0119.cxi,cxilp9515,119,train
590,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0162.cxi,cxils8717,162,train
591,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0028.cxi,cxilt5917,28,train
592,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilq8015_0112.cxi,cxilq8015,112,train
593,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0262.cxi,cxig0715,262,train
594,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0184.cxi,cxilt5917,184,train
595,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0236.cxi,cxils9717,236,train
596,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0140.cxi,cxils9717,140,train
597,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0143.cxi,cxilt4317,143,train
598,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0416.cxi,cxilr8416,416,train
599,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0058.cxi,cxils9717,58,train
600,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0014.cxi,cxic0515,14,train
601,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0163.cxi,cxilt4317,163,train
602,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0467.cxi,cxilr8416,467,train
603,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0045.cxi,cxim1416,45,train
604,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0379.cxi,cxil8416,379,train
605,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0077.cxi,cxip14117,77,train
606,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik6315_0011.cxi,cxik6315,11,train
607,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0039.cxi,cxilr2816,39,train
608,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0098.cxi,cxilr2316,98,train
609,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0068.cxi,cxip14117,68,train
610,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0201.cxi,cxilu1817,201,train
611,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0046.cxi,cxilr2816,46,train
612,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0248.cxi,cxilr2316,248,train
613,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0199.cxi,cxilr2316,199,train
614,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0007.cxi,cxilt5917,7,train
615,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0025.cxi,cxip14117,25,train
616,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0040.cxi,cxils9717,40,train
617,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0184.cxi,cxilu1817,184,train
618,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0252.cxi,cxil8416,252,train
619,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0449.cxi,cxilr8416,449,train
620,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu4517_0028.cxi,cxilu4517,28,train
621,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip10116_0007.cxi,cxip10116,7,train
622,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0225.cxi,cxig0715,225,train
623,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0297.cxi,cxilr2316,297,train
624,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0224.cxi,cxils9717,224,train
625,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0061.cxi,cxilr2816,61,train
626,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0180.cxi,cxilr2316,180,train
627,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0314.cxi,cxilt4317,314,train
628,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0018.cxi,cxilr2816,18,train
629,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0479.cxi,cxilr8416,479,train
630,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0032.cxi,cxim1416,32,train
631,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0215.cxi,cxilr2816,215,train
632,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0224.cxi,cxilr8416,224,train
633,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0249.cxi,cxilr2316,249,train
634,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0147.cxi,cxilu1817,147,train
635,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0060.cxi,cxils8717,60,train
636,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0122.cxi,cxils8717,122,train
637,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0040.cxi,cxils8717,40,train
638,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0234.cxi,cxilt5917,234,train
639,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0277.cxi,cxilr2316,277,train
640,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0002.cxi,cxilu1817,2,train
641,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0057.cxi,cxilr2816,57,train
642,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0253.cxi,cxilr2316,253,train
643,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0213.cxi,cxils9717,213,train
644,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil5316_0015.cxi,cxil5316,15,train
645,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0472.cxi,cxilr8416,472,train
646,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0220.cxi,cxils9717,220,train
647,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0145.cxi,cxils8717,145,train
648,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0141.cxi,cxilr2316,141,train
649,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0126.cxi,cxilr2316,126,train
650,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0060.cxi,cxils9717,60,train
651,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0247.cxi,cxil8416,247,train
652,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0197.cxi,cxilr2816,197,train
653,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0025.cxi,cxic0515,25,train
654,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0216.cxi,cxils9717,216,train
655,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0204.cxi,cxilt5917,204,train
656,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0207.cxi,cxilr8416,207,train
657,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0203.cxi,cxils9717,203,train
658,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0351.cxi,cxilt4317,351,train
659,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0163.cxi,cxig0715,163,train
660,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0011.cxi,cxils8717,11,train
661,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik6315_0025.cxi,cxik6315,25,train
662,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0476.cxi,cxilr8416,476,train
663,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0079.cxi,cxim1416,79,train
664,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0261.cxi,cxilr2316,261,train
665,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0291.cxi,cxilr2316,291,train
666,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0117.cxi,cxils8717,117,train
667,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0204.cxi,cxilr2816,204,train
668,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0225.cxi,cxilr2816,225,train
669,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr7616_0091.cxi,cxilr7616,91,train
670,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0214.cxi,cxilr8416,214,train
671,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0062.cxi,cxils8317,62,train
672,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0390.cxi,cxil8416,390,train
673,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0108.cxi,cxim1416,108,train
674,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0155.cxi,cxils8717,155,train
675,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0115.cxi,cxils8317,115,train
676,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0050.cxi,cxim1416,50,train
677,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu4517_0034.cxi,cxilu4517,34,train
678,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0046.cxi,cxils9717,46,train
679,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0088.cxi,cxip14117,88,train
680,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0355.cxi,cxilt4317,355,train
681,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0216.cxi,cxig0715,216,train
682,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0243.cxi,cxilr2316,243,train
683,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu4517_0030.cxi,cxilu4517,30,train
684,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0315.cxi,cxilt4317,315,train
685,/reg/data/ana03/scratch/yoon82/autosfx/output/cxik6315_0019.cxi,cxik6315,19,train
686,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0215.cxi,cxilt5917,215,train
687,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0305.cxi,cxilt4317,305,train
688,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilp9515_0129.cxi,cxilp9515,129,train
689,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0100.cxi,cxils9717,100,train
690,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0029.cxi,cxils9717,29,train
691,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0005.cxi,cxilt5917,5,train
692,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0045.cxi,cxip14117,45,train
693,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0170.cxi,cxig0715,170,train
694,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0120.cxi,cxils9717,120,train
695,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0033.cxi,cxils9717,33,train
696,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0097.cxi,cxilt4317,97,train
697,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0009.cxi,cxip14117,9,train
698,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0175.cxi,cxilu1817,175,train
699,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0168.cxi,cxilt5917,168,train
700,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0235.cxi,cxil8416,235,train
701,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0083.cxi,cxils8317,83,train
702,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0307.cxi,cxilt4317,307,train
703,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0176.cxi,cxilr2816,176,train
704,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0071.cxi,cxip14117,71,train
705,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim2716_0060.cxi,cxim2716,60,train
706,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0016.cxi,cxils8717,16,train
707,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0201.cxi,cxig0715,201,train
708,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0205.cxi,cxilr2816,205,train
709,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0020.cxi,cxils9717,20,train
710,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0159.cxi,cxilr2816,159,train
711,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0149.cxi,cxils9717,149,train
712,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0117.cxi,cxim1416,117,train
713,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0131.cxi,cxils9717,131,train
714,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0174.cxi,cxilt5917,174,train
715,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0201.cxi,cxilt5917,201,train
716,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0036.cxi,cxilr2816,36,train
717,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0286.cxi,cxilt4317,286,train
718,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0111.cxi,cxils8317,111,train
719,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr8416_0244.cxi,cxilr8416,244,train
720,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0159.cxi,cxilr2316,159,train
721,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0149.cxi,cxils8317,149,train
722,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0163.cxi,cxils9717,163,train
723,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0166.cxi,cxilt4317,166,train
724,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0120.cxi,cxilr2816,120,train
725,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0105.cxi,cxim1416,105,train
726,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0056.cxi,cxilr2816,56,train
727,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0164.cxi,cxilt4317,164,train
728,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0239.cxi,cxilr2316,239,train
729,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0431.cxi,cxil8416,431,train
730,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0229.cxi,cxilr2816,229,train
731,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0121.cxi,cxilr2316,121,train
732,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0228.cxi,cxilr2816,228,train
733,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0126.cxi,cxilr2816,126,train
734,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0202.cxi,cxilr2316,202,train
735,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0190.cxi,cxig0715,190,train
736,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0027.cxi,cxic0515,27,train
737,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0063.cxi,cxils8717,63,train
738,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0105.cxi,cxilt5917,105,train
739,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0126.cxi,cxim1416,126,train
740,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0128.cxi,cxils8717,128,train
741,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0240.cxi,cxilr2316,240,train
742,/reg/data/ana03/scratch/yoon82/autosfx/output/cxic0515_0013.cxi,cxic0515,13,train
743,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0182.cxi,cxilr2816,182,train
744,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0064.cxi,cxils9717,64,train
745,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0262.cxi,cxilr2316,262,train
746,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0051.cxi,cxip14117,51,train
747,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0148.cxi,cxilr2816,148,train
748,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0110.cxi,cxils9717,110,train
749,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0131.cxi,cxilr2816,131,train
750,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0037.cxi,cxils9717,37,train
751,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0265.cxi,cxilr2316,265,train
752,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0273.cxi,cxilr2316,273,train
753,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0282.cxi,cxilr2316,282,train
754,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0253.cxi,cxil8416,253,train
755,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0166.cxi,cxilr2816,166,train
756,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0080.cxi,cxils9717,80,train
757,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0157.cxi,cxilr2316,157,train
758,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0163.cxi,cxilt5917,163,train
759,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0184.cxi,cxilr2316,184,train
760,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0012.cxi,cxils9717,12,train
761,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0284.cxi,cxilr2316,284,train
762,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0060.cxi,cxils8317,60,train
763,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0038.cxi,cxils9717,38,train
764,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0240.cxi,cxil8416,240,train
765,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0056.cxi,cxip14117,56,train
766,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu4517_0029.cxi,cxilu4517,29,train
767,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0018.cxi,cxils8717,18,train
768,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0047.cxi,cxils8717,47,train
769,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0120.cxi,cxilt5917,120,train
770,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0035.cxi,cxils9717,35,train
771,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0118.cxi,cxim1416,118,train
772,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0093.cxi,cxilr2816,93,train
773,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0040.cxi,cxilr2816,40,train
774,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim7916_0028.cxi,cxim7916,28,train
775,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0368.cxi,cxilt4317,368,train
776,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0089.cxi,cxils8317,89,train
777,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0264.cxi,cxig0715,264,train
778,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0192.cxi,cxilt5917,192,train
779,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0177.cxi,cxilr2816,177,train
780,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0193.cxi,cxilr2316,193,train
781,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt4317_0052.cxi,cxilt4317,52,train
782,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8717_0042.cxi,cxils8717,42,train
783,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0113.cxi,cxilr2316,113,train
784,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0218.cxi,cxilt5917,218,train
785,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0086.cxi,cxilr2816,86,train
786,/reg/data/ana03/scratch/yoon82/autosfx/output/cxip14117_0030.cxi,cxip14117,30,train
787,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim2716_0108.cxi,cxim2716,108,train
788,/reg/data/ana03/scratch/yoon82/autosfx/output/cxig0715_0193.cxi,cxig0715,193,train
789,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0094.cxi,cxilr2816,94,train
790,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils8317_0090.cxi,cxils8317,90,train
791,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilu1817_0043.cxi,cxilu1817,43,train
792,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0073.cxi,cxils9717,73,train
793,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0044.cxi,cxim1416,44,train
794,/reg/data/ana03/scratch/yoon82/autosfx/output/cxil8416_0198.cxi,cxil8416,198,train
795,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0138.cxi,cxilt5917,138,train
796,/reg/data/ana03/scratch/yoon82/autosfx/output/cxim1416_0069.cxi,cxim1416,69,train
797,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2816_0048.cxi,cxilr2816,48,train
798,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0247.cxi,cxils9717,247,train
799,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0088.cxi,cxils9717,88,train
800,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0181.cxi,cxils9717,181,train
801,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0233.cxi,cxilt5917,233,train
802,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilt5917_0020.cxi,cxilt5917,20,train
803,/reg/data/ana03/scratch/yoon82/autosfx/output/cxilr2316_0290.cxi,cxilr2316,290,train
804,/reg/data/ana03/scratch/yoon82/autosfx/output/cxils9717_0075.cxi,cxils9717,75,train
